,video_id,begin,end,sentiment,happy,sad,anger,surprise,disgust,fear,duration,max_emotion,entropy
27,-9y-fZ3swSY,42.475,48.214,0.3333333432674408,1.0,0.0,0.0,0.0,0.0,0.0,5.738999999999997,happy,0.0
28,-9y-fZ3swSY,47.444,52.345,1.6666666269302368,1.0,0.0,0.0,0.0,0.0,0.0,4.900999999999996,happy,0.0
29,-AUZQgSxyPQ,13.122,35.513,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,1.0,22.391,fear,0.0
30,-Alixo7euuU,0.0124716553288,5.14081632653,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.128344671201201,sad,0.0
31,-Alixo7euuU,5.14081632653,12.4641723356,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.32335600907,happy,0.0
32,-Alixo7euuU,79.1426303855,87.543537415,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.400907029500004,happy,0.0
33,-Alixo7euuU,115.739455782,119.810204082,0.3333333432674408,1.0,0.0,0.0,0.0,0.0,0.0,4.070748300000005,happy,0.0
34,-Alixo7euuU,120.488662132,130.346258503,-0.3333333432674408,0.5,0.5,0.0,0.0,0.0,0.0,9.857596371,happy,0.6931471805599453
35,-Alixo7euuU,133.259637188,140.912244898,0.0,0.0,0.25,0.0,0.0,0.5,0.25,7.652607710000012,disgust,1.0397207708399179
36,-Alixo7euuU,12.4641723356,21.2741496599,0.6666666865348816,0.0,1.0,0.0,0.0,0.0,0.0,8.8099773243,sad,0.0
37,-Alixo7euuU,141.041950113,153.653287982,-0.3333333432674408,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,12.611337868999982,sad,1.0986122886681096
38,-Alixo7euuU,167.312244898,182.238321995,0.6666666865348816,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,14.926077097000018,happy,0.6365141682948128
39,-Alixo7euuU,184.982086168,189.950793651,0.6666666865348816,0.5,0.0,0.0,0.0,0.0,0.5,4.968707483000003,happy,0.6931471805599453
40,-Alixo7euuU,190.270068027,197.114512472,0.0,,,,,,,6.8444444449999935,happy,
41,-Alixo7euuU,198.301814059,213.866439909,0.3333333432674408,0.5999999928474428,0.20000000357627865,0.0,0.0,0.20000000357627865,0.0,15.564625849999999,happy,0.9502705470911217
42,-Alixo7euuU,223.554421769,228.303628118,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,4.749206349000019,happy,0.6365141682948128
43,-Alixo7euuU,36.2600907029,41.7476190476,0.6666666865348816,0.0,1.0,0.0,0.0,0.0,0.0,5.487528344699996,sad,0.0
44,-Eqdz5y4pEY,21.5734693878,28.3480725624,-0.3333333432674408,1.0,0.0,0.0,0.0,0.0,0.0,6.774603174599999,happy,0.0
45,-HeZS2-Prhc,7.764,16.905,1.3333333730697632,1.0,0.0,0.0,0.0,0.0,0.0,9.141000000000002,happy,0.0
46,-HeZS2-Prhc,15.905,24.049,0.6666666865348816,1.0,0.0,0.0,0.0,0.0,0.0,8.144,happy,0.0
47,-HeZS2-Prhc,34.224,44.083,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.859000000000002,happy,0.0
48,-HeZS2-Prhc,71.998,78.815,-0.6666666865348816,0.4,0.0,0.2,0.0,0.4,0.0,6.816999999999993,happy,1.0549201679861442
49,-HvKLjmsO5U,11.9154195011,20.7653061224,1.3333333730697632,0.5,0.0,0.0,0.0,0.0,0.5,8.849886621299998,happy,0.6931471805599453
50,-HvKLjmsO5U,21.2342403628,31.9399092971,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.7056689343,happy,0.0
51,-HwX2H8Z4hY,0.0,2.348,0.0,,,,,,,2.348,happy,
52,-HwX2H8Z4hY,2.146,11.318,-0.6666666865348816,0.0,1.0,0.0,0.0,0.0,0.0,9.172,sad,0.0
53,-HwX2H8Z4hY,10.318,14.211,0.0,,,,,,,3.8930000000000007,happy,
54,-HwX2H8Z4hY,13.92,20.118,0.3333333432674408,0.0,0.5,0.0,0.0,0.5,0.0,6.197999999999999,sad,0.6931471805599453
55,-HwX2H8Z4hY,19.866,26.214,-2.0,0.0,0.5,0.0,0.0,0.5,0.0,6.347999999999999,sad,0.6931471805599453
56,-HwX2H8Z4hY,27.08,32.61,-1.0,,,,,,,5.530000000000001,happy,
57,-HwX2H8Z4hY,32.108,35.353,0.0,,,,,,,3.2450000000000045,happy,
58,-HwX2H8Z4hY,35.441,42.806,0.6666666865348816,1.0,0.0,0.0,0.0,0.0,0.0,7.364999999999995,happy,0.0
59,-HwX2H8Z4hY,43.093,49.551,-1.6666666269302368,0.0,0.0,0.5,0.0,0.5,0.0,6.457999999999998,anger,0.6931471805599453
60,-HwX2H8Z4hY,49.299,56.934,-0.3333333432674408,0.0,0.0,0.2500000055879354,0.0,0.0,0.7499999944120646,7.634999999999998,fear,0.5623351507577827
61,-IUUR2yyNbw,7.22607709751,25.4047619048,0.3333333432674408,1.0,0.0,0.0,0.0,0.0,0.0,18.17868480729,happy,0.0
62,-IUUR2yyNbw,114.861451247,126.445124717,0.0,0.7499999944120646,0.0,0.0,0.0,0.0,0.2500000055879354,11.583673469999994,happy,0.5623351507577827
63,-IUUR2yyNbw,142.857823129,149.861904762,0.3333333432674408,,,,,,,7.004081632999998,happy,
64,-IUUR2yyNbw,32.7081632653,42.446031746,0.3333333432674408,0.0,1.0,0.0,0.0,0.0,0.0,9.737868480700001,sad,0.0
65,-IUUR2yyNbw,66.531292517,69.753968254,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.222675737000003,happy,0.0
66,-I_e4mIh0yE,3.144,10.57,-0.6666666865348816,0.0,1.0,0.0,0.0,0.0,0.0,7.426,sad,0.0
67,-I_e4mIh0yE,16.803,25.785,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,1.0,8.982,fear,0.0
68,-I_e4mIh0yE,25.154,47.097,-0.6666666865348816,0.2,0.4,0.0,0.0,0.2,0.2,21.943,sad,1.3321790402101223
69,-IqSFQePnpU,0.0124716553288,17.2931972789,0.0,0.0,0.16666666915019349,0.0,0.33333333830038697,0.0,0.4999999925494195,17.2807256235712,fear,1.0114042694497516
70,-KCahx2qBOI,86.5857142857,94.6174603175,-0.3333333432674408,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,8.031746031799997,happy,1.0986122886681096
71,-KCahx2qBOI,44.9702947846,51.9943310658,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.024036281199997,anger,0.0
72,-KCahx2qBOI,79.880952381,86.1866213152,0.0,0.5,0.0,0.5,0.0,0.0,0.0,6.3056689342,happy,0.6931471805599453
73,-LnuDPiuuZw,0.0124716553288,5.30045351474,0.3333333432674408,0.5,0.0,0.5,0.0,0.0,0.0,5.2879818594112,happy,0.6931471805599453
74,-LnuDPiuuZw,6.23832199546,14.8387755102,0.3333333432674408,1.0,0.0,0.0,0.0,0.0,0.0,8.60045351474,happy,0.0
75,-LnuDPiuuZw,15.3077097506,31.4310657596,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.123356009,happy,0.0
76,-LnuDPiuuZw,96.5231292517,108.216553288,1.3333333730697632,1.0,0.0,0.0,0.0,0.0,0.0,11.693424036300001,happy,0.0
77,-MeTTeMJBNc,0.0,9.213,0.3333333432674408,,,,,,,9.213,happy,
78,-MeTTeMJBNc,77.036,82.277,0.3333333432674408,1.0,0.0,0.0,0.0,0.0,0.0,5.241,happy,0.0
79,-MeTTeMJBNc,10.647,19.17,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,8.523000000000001,happy,0.6365141682948128
80,-MeTTeMJBNc,31.849,42.258,1.3333333730697632,0.8,0.0,0.0,0.2,0.0,0.0,10.409000000000002,happy,0.5004024235381879
81,-NFrJFQijFE,-0.477551020408,4.10430839002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.581859410428,sad,0.0
82,-NFrJFQijFE,3.37369614512,9.0231292517,0.3333333432674408,1.0,0.0,0.0,0.0,0.0,0.0,5.64943310658,happy,0.0
83,-NFrJFQijFE,8.0231292517,14.7201814059,0.0,,,,,,,6.6970521542,happy,
84,-NFrJFQijFE,44.1111111111,54.7691609977,0.3333333432674408,1.0,0.0,0.0,0.0,0.0,0.0,10.658049886599997,happy,0.0
85,-RfYyzHpjk4,64.794,69.855,2.0,0.4999999925494195,0.33333333830038697,0.16666666915019349,0.0,0.0,0.0,5.061000000000007,happy,1.0114042694497516
86,-RfYyzHpjk4,9.051,14.441,0.3333333432674408,1.0,0.0,0.0,0.0,0.0,0.0,5.390000000000001,happy,0.0
87,-RfYyzHpjk4,48.711,53.223,0.3333333432674408,,,,,,,4.5120000000000005,happy,
88,-RfYyzHpjk4,52.652,60.536,0.0,0.25,0.0,0.5,0.0,0.25,0.0,7.884,anger,1.0397207708399179
89,-RpZEe4w4fY,0.0,3.576,2.3333332538604736,1.0,0.0,0.0,0.0,0.0,0.0,3.576,happy,0.0
90,-RpZEe4w4fY,2.745,5.182,0.6666666865348816,0.2500000055879354,0.0,0.7499999944120646,0.0,0.0,0.0,2.4370000000000003,anger,0.5623351507577827
91,-RpZEe4w4fY,34.184,43.954,1.6666666269302368,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,9.770000000000003,anger,0.6365141682948128
92,-RpZEe4w4fY,43.153,45.54,0.0,,,,,,,2.3870000000000005,happy,
93,-RpZEe4w4fY,4.182,11.787,1.3333333730697632,1.0,0.0,0.0,0.0,0.0,0.0,7.605,happy,0.0
94,-RpZEe4w4fY,10.787,18.352,0.0,0.4000000071525573,0.0,0.5999999928474428,0.0,0.0,0.0,7.5649999999999995,anger,0.6730116699093687
95,-RpZEe4w4fY,17.761,27.561,0.3333333432674408,1.0,0.0,0.0,0.0,0.0,0.0,9.8,happy,0.0
96,-RpZEe4w4fY,26.561,28.479,0.3333333432674408,,,,,,,1.9179999999999993,happy,
97,-RpZEe4w4fY,27.479,29.976,0.3333333432674408,0.0,0.0,1.0,0.0,0.0,0.0,2.497,anger,0.0
98,-RpZEe4w4fY,29.205,31.532,0.6666666865348816,0.5,0.0,0.0,0.0,0.0,0.5,2.3270000000000017,happy,0.6931471805599453
99,-RpZEe4w4fY,30.732,33.248,0.3333333432674408,1.0,0.0,0.0,0.0,0.0,0.0,2.5159999999999982,happy,0.0
100,-RpZEe4w4fY,32.378,35.034,0.6666666865348816,0.5,0.0,0.5,0.0,0.0,0.0,2.655999999999999,happy,0.6931471805599453
101,-SYSVSQnTnA,0.0124716553288,6.89682539683,1.6666666269302368,1.0,0.0,0.0,0.0,0.0,0.0,6.8843537415012,happy,0.0
102,-SYSVSQnTnA,7.43560090703,13.8310657596,-0.3333333432674408,1.0,0.0,0.0,0.0,0.0,0.0,6.395464852569999,happy,0.0
103,-SYSVSQnTnA,15.2777777778,21.6233560091,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.345578231299999,happy,0.0
104,-THoVjtIkeU,0.0,13.463,1.6666666269302368,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,13.463,happy,0.9556998911125343
105,-THoVjtIkeU,12.693,23.071,1.6666666269302368,1.0,0.0,0.0,0.0,0.0,0.0,10.378000000000002,happy,0.0
106,-THoVjtIkeU,112.625,122.934,-0.3333333432674408,0.7142857033379223,0.0,0.0,0.2857142966620777,0.0,0.0,10.308999999999997,happy,0.5982695986166172
107,-THoVjtIkeU,122.393,127.215,2.3333332538604736,1.0,0.0,0.0,0.0,0.0,0.0,4.822000000000003,happy,0.0
108,-THoVjtIkeU,126.604,141.392,2.0,1.0,0.0,0.0,0.0,0.0,0.0,14.787999999999997,happy,0.0
109,-THoVjtIkeU,23.308,27.531,1.3333333730697632,1.0,0.0,0.0,0.0,0.0,0.0,4.222999999999999,happy,0.0
110,-THoVjtIkeU,84.27,92.244,2.6666667461395264,1.0,0.0,0.0,0.0,0.0,0.0,7.974000000000004,happy,0.0
111,-THoVjtIkeU,97.62,106.831,1.0,0.8333333258827527,0.0,0.0,0.0,0.0,0.16666667411724737,9.210999999999999,happy,0.4505612208575515
112,-UUCSKoHeMA,0.0,7.716,0.0,0.5,0.0,0.5,0.0,0.0,0.0,7.716,happy,0.6931471805599453
113,-UUCSKoHeMA,65.532,71.97,-0.3333333432674408,0.0,0.0,0.0,1.0,0.0,0.0,6.438000000000002,surprise,0.0
114,-UUCSKoHeMA,10.338,22.642,0.0,0.5,0.0,0.5,0.0,0.0,0.0,12.304,happy,0.6931471805599453
115,-UUCSKoHeMA,58.508,66.532,0.6666666865348816,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,8.023999999999994,happy,0.6365141682948128
116,-UacrmKiTn4,71.938,79.164,-0.6666666865348816,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,7.225999999999999,anger,0.6365141682948128
117,-UacrmKiTn4,34.792,39.464,-1.3333333730697632,,,,,,,4.671999999999997,happy,
118,-UacrmKiTn4,42.664,46.318,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6539999999999964,happy,0.0
119,-UacrmKiTn4,45.717,56.216,0.3333333432674408,0.5,0.0,0.5,0.0,0.0,0.0,10.499000000000002,happy,0.6931471805599453
120,-UuX1xuaiiE,0.0,3.566,2.6666667461395264,1.0,0.0,0.0,0.0,0.0,0.0,3.566,happy,0.0
121,-UuX1xuaiiE,3.084,13.333,1.6666666269302368,1.0,0.0,0.0,0.0,0.0,0.0,10.249,happy,0.0
122,-UuX1xuaiiE,12.463,20.437,1.6666666269302368,1.0,0.0,0.0,0.0,0.0,0.0,7.974000000000002,happy,0.0
123,-UuX1xuaiiE,19.437,23.47,0.3333333432674408,1.0,0.0,0.0,0.0,0.0,0.0,4.032999999999998,happy,0.0
124,-UuX1xuaiiE,22.47,28.639,2.0,1.0,0.0,0.0,0.0,0.0,0.0,6.1690000000000005,happy,0.0
125,-UuX1xuaiiE,27.639,30.794,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.155000000000001,sad,0.0
126,-UuX1xuaiiE,30.253,38.187,-0.3333333432674408,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,7.9339999999999975,sad,1.5498260458782016
127,-UuX1xuaiiE,37.686,43.794,-1.3333333730697632,0.0,0.5000000055879353,0.12500000139698383,0.0,0.3749999930150808,0.0,6.107999999999997,sad,0.9743147527965441
128,-UuX1xuaiiE,42.884,51.556,1.6666666269302368,1.0,0.0,0.0,0.0,0.0,0.0,8.671999999999997,happy,0.0
129,-UuX1xuaiiE,51.125,57.693,0.6666666865348816,1.0,0.0,0.0,0.0,0.0,0.0,6.567999999999998,happy,0.0
130,-VmheDA92mM,-0.437641723356,8.24489795918,-2.6666667461395264,0.0,0.46153846048039093,0.23076923024019547,0.0,0.23076923024019547,0.07692307903921815,8.682539682536,sad,1.2309316261061396
131,-VmheDA92mM,8.88117913832,12.9641723356,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.08299319728,anger,0.0
132,-VmheDA92mM,11.9641723356,23.5102040816,-1.3333333730697632,0.0,0.0,0.5,0.0,0.5,0.0,11.546031746,anger,0.6931471805599453
133,-VmheDA92mM,23.8172335601,29.3569160998,0.6666666865348816,,,,,,,5.539682539699999,happy,
134,-VmheDA92mM,29.7537414966,44.6222222222,0.0,0.0,0.2500000055879354,0.7499999944120646,0.0,0.0,0.0,14.868480725600001,anger,0.5623351507577827
135,-WXXTNIJcVM,0.0,2.079,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.079,happy,0.0
136,-WXXTNIJcVM,1.278,5.012,1.6666666269302368,1.0,0.0,0.0,0.0,0.0,0.0,3.7339999999999995,happy,0.0
137,-WXXTNIJcVM,4.351,8.444,2.3333332538604736,1.0,0.0,0.0,0.0,0.0,0.0,4.093000000000001,happy,0.0
138,-WXXTNIJcVM,7.594,18.721,1.6666666269302368,0.8333333258827527,0.0,0.0,0.16666667411724737,0.0,0.0,11.126999999999999,happy,0.4505612208575515
139,-WXXTNIJcVM,31.44,41.988,0.3333333432674408,0.0,0.0,0.0,1.0,0.0,0.0,10.547999999999998,surprise,0.0
140,-ZgjBOA1Yhw,10.837,19.779,-0.3333333432674408,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,8.942,sad,1.0986122886681096
141,-ZgjBOA1Yhw,18.779,30.255,-0.6666666865348816,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,11.475999999999999,sad,0.6365141682948128
142,-ZgjBOA1Yhw,37.107,46.787,-0.3333333432674408,0.0,0.0,0.0,0.0,0.0,1.0,9.68,fear,0.0
143,-ZgjBOA1Yhw,46.017,53.003,0.3333333432674408,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,6.985999999999997,sad,0.6365141682948128
144,-ZgjBOA1Yhw,60.993,72.259,0.3333333432674408,,,,,,,11.265999999999998,happy,
145,-ZgjBOA1Yhw,71.259,81.957,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.697999999999993,anger,0.0
146,-a55Q6RWvTA,17.112,39.175,0.6666666865348816,1.0,0.0,0.0,0.0,0.0,0.0,22.063,happy,0.0
147,-aNfi7CP8vM,48.112,58.58,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,10.467999999999996,happy,1.0986122886681096
148,-aNfi7CP8vM,27.639,36.161,0.0,,,,,,,8.522000000000002,happy,
149,-aqamKhZ1Ec,0.0,10.889,-2.0,0.0,0.4999999925494195,0.0,0.16666666915019349,0.33333333830038697,0.0,10.889,sad,1.0114042694497516
150,-aqamKhZ1Ec,9.889,23.959,-0.6666666865348816,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,14.07,sad,1.3296613488547582
151,-aqamKhZ1Ec,29.115,42.317,-0.3333333432674408,1.0,0.0,0.0,0.0,0.0,0.0,13.202000000000002,happy,0.0
152,-bl5PfNIYrk,18.5603174603,25.7240362812,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.163718820900002,happy,0.0
153,-bl5PfNIYrk,104.993877551,113.584353741,2.0,1.0,0.0,0.0,0.0,0.0,0.0,8.590476190000004,happy,0.0
154,-bl5PfNIYrk,131.483673469,142.778004535,1.6666666269302368,1.0,0.0,0.0,0.0,0.0,0.0,11.294331066000012,happy,0.0
155,-bl5PfNIYrk,48.4922902494,58.8886621315,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.396371882099999,happy,0.0
156,-bl5PfNIYrk,59.8365079365,65.3739229025,1.3333333730697632,0.8333333258827527,0.0,0.0,0.16666667411724737,0.0,0.0,5.537414966,happy,0.4505612208575515
157,-bl5PfNIYrk,65.9526077098,79.8111111111,1.3333333730697632,1.0,0.0,0.0,0.0,0.0,0.0,13.858503401299998,happy,0.0
158,-bl5PfNIYrk,80.4297052154,84.9394557823,1.3333333730697632,0.5,0.5,0.0,0.0,0.0,0.0,4.509750566899996,happy,0.6931471805599453
159,-cEhr0cQcDM,56.423,63.819,1.3333333730697632,0.5,0.25,0.0,0.25,0.0,0.0,7.396000000000001,happy,1.0397207708399179
160,-cEhr0cQcDM,31.819,38.935,0.0,,,,,,,7.116000000000003,happy,
161,-cmk6cfUeMs,0.0124716553288,4.1231292517,0.6666666865348816,1.0,0.0,0.0,0.0,0.0,0.0,4.1106575963712,happy,0.0
162,-cmk6cfUeMs,4.13310657596,18.4405895692,0.6666666865348816,1.0,0.0,0.0,0.0,0.0,0.0,14.30748299324,happy,0.0
163,-dZ1TCboxcQ,0.0124716553288,9.76031746032,0.0,0.0,0.25,0.5,0.0,0.25,0.0,9.747845804991199,anger,1.0397207708399179
164,-dZ1TCboxcQ,11.6659863946,17.1136054422,-0.3333333432674408,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,5.4476190476,sad,0.6365141682948128
165,-dZ1TCboxcQ,17.143537415,25.1253968254,-0.3333333432674408,0.0,0.7499999944120646,0.0,0.0,0.2500000055879354,0.0,7.9818594103999985,sad,0.5623351507577827
166,-dZ1TCboxcQ,30.00430839,39.9317460317,-0.6666666865348816,0.0,0.3749999972060323,0.3749999972060323,0.0,0.2500000055879354,0.0,9.927437641700003,sad,1.08219553230448
167,-dxfTGcXJoc,0.0,20.407,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20.407,anger,0.0
168,-dxfTGcXJoc,20.205,36.221,1.6666666269302368,1.0,0.0,0.0,0.0,0.0,0.0,16.016,happy,0.0
169,-dxfTGcXJoc,36.169,52.794,0.6666666865348816,0.0,0.0,1.0,0.0,0.0,0.0,16.625,anger,0.0
170,-dxfTGcXJoc,52.622,62.502,1.3333333730697632,0.2500000055879354,0.0,0.7499999944120646,0.0,0.0,0.0,9.880000000000003,anger,0.5623351507577827
171,-dxfTGcXJoc,62.25,67.321,1.6666666269302368,0.5,0.0,0.0,0.5,0.0,0.0,5.070999999999998,happy,0.6931471805599453
172,-dxfTGcXJoc,67.189,77.308,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10.119000000000014,happy,0.0
173,-dxfTGcXJoc,77.465,90.079,0.6666666865348816,,,,,,,12.61399999999999,happy,
174,-dxfTGcXJoc,90.107,100.914,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.807000000000002,anger,0.0
175,-egA8-b7-3M,1.268,11.408,0.6666666865348816,0.0,1.0,0.0,0.0,0.0,0.0,10.139999999999999,sad,0.0
176,-egA8-b7-3M,67.957,78.615,0.3333333432674408,,,,,,,10.658000000000001,happy,
177,-egA8-b7-3M,86.116,90.139,0.3333333432674408,,,,,,,4.022999999999996,happy,
178,-egA8-b7-3M,93.848,101.403,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.555000000000007,sad,0.0
179,-egA8-b7-3M,101.561,107.03,0.6666666865348816,1.0,0.0,0.0,0.0,0.0,0.0,5.468999999999994,happy,0.0
180,-egA8-b7-3M,106.729,113.805,0.3333333432674408,0.0,1.0,0.0,0.0,0.0,0.0,7.076000000000008,sad,0.0
181,-egA8-b7-3M,113.314,121.567,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,8.253,sad,0.6365141682948128
182,-egA8-b7-3M,11.156,17.813,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.656999999999998,sad,0.0
183,-egA8-b7-3M,124.788,131.245,0.3333333432674408,,,,,,,6.457000000000008,happy,
184,-egA8-b7-3M,150.509,157.286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.777000000000015,sad,0.0
185,-egA8-b7-3M,157.184,162.654,1.3333333730697632,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,5.469999999999999,sad,0.6365141682948128
186,-egA8-b7-3M,162.642,189.413,1.3333333730697632,1.0,0.0,0.0,0.0,0.0,0.0,26.771000000000015,happy,0.0
187,-egA8-b7-3M,188.802,194.701,1.6666666269302368,1.0,0.0,0.0,0.0,0.0,0.0,5.899000000000001,happy,0.0
188,-egA8-b7-3M,17.731,24.977,0.6666666865348816,1.0,0.0,0.0,0.0,0.0,0.0,7.245999999999999,happy,0.0
189,-egA8-b7-3M,27.858,35.273,0.3333333432674408,0.0,1.0,0.0,0.0,0.0,0.0,7.415000000000003,sad,0.0
190,-egA8-b7-3M,35.102,41.27,0.6666666865348816,0.0,1.0,0.0,0.0,0.0,0.0,6.168000000000006,sad,0.0
191,-egA8-b7-3M,63.377,68.308,0.3333333432674408,,,,,,,4.9310000000000045,happy,
192,-hPfPhUIzfA,1.77845804989,18.1712018141,1.6666666269302368,1.0,0.0,0.0,0.0,0.0,0.0,16.392743764210003,happy,0.0
193,-hPfPhUIzfA,18.1712018141,22.7009070295,0.6666666865348816,,,,,,,4.5297052154,happy,
194,-hPfPhUIzfA,36.719047619,41.8274376417,0.6666666865348816,,,,,,,5.1083900227,happy,
195,-hPfPhUIzfA,41.9671201814,49.2006802721,1.0,,,,,,,7.233560090700003,happy,
